"","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"717","Wyatt Johnston","DAL","C","78","1154.4333333333","14.800427350427","3.84","11.22","-3.02","4.01","9.39","-3.10","3.1","8.77","-5.12","0.26","0.51","-3.26","0.51","0.67","-1.62","6.73","5.76","0.90","2.49","2.69","-0.84","0.27","0.28","-1.59","5.65","4.09","2.23","0.36","0.16","4.29","-1.27","8.84","-5.36","-0.41","0.16","-33.33","10.42","92.11","1.025","9.87","11.43","6.81","44.23","59.19","18.66","17.46","16.42","53.19"
"9","Brad Marchand","FLA","L","52","616.98333333333","11.865064102564","5.47","11.07","-2.51","4.43","11.91","-4.25","3.86","9.45","-4.68","0.96","1.67","-5.17","0.46","1.18","-6.38","4.03","7.65","-3.59","2.75","5.67","-5.96","1.09","0.9","1.22","1.7","2.65","-1.43","-0.16","0.57","-15.50","0.56","6.97","-3.26","-0.02","0.5","-17.37","10.71","88.57","0.993","9.43","16.14","9.04","47.75","51.05","18.28","22.46","18.19","50.13"
"548","Nolan Foote","FLA","L","8","77.666666666667","9.7083333333333","3.35","10.86","-3.13","2.19","0.32","1.17","9.52","-0.41","9.42","0.22","1.58","-7.41","-0.38","-0.38","-0.61","1.07","-0.46","1.43","0.53","-0.22","1.43","-0.75","1.18","-24.44","0.72","-0.31","1.43","0.78","0.27","25.00","0.24","11.38","-5.69","0.56","0.29","10.00","7.50","85.00","0.925","5.41","11.59","15.45","54.08","25.93","13.91","16.22","23.18","37.50"
"565","John Beecher","BOS, CGY","C","34","291.76666666667","8.5813725490196","-6.22","10.86","-6.77","-7.01","4.05","-6.79","-6.4","6.26","-11.24","-1.74","0.08","-23.86","-0.9","0.56","-13.58","-4.29","3.8","-7.13","-3.46","1.69","-11.46","-0.63","0.05","-15.00","-1.11","2.82","-4.16","-0.84","0.14","-30.83","-12.7","10.15","-11.45","-0.7","-0.1","-50.00","4.72","92.26","0.970","3.29","14.19","8.02","60.46","29.09","8.23","17.69","19.54","29.63"
"534","Hugh McGing","STL","L","3","30.65","10.216666666667","-4.97","10.48","-7.20","-2.88","7.21","-6.16","-3.67","12.81","-13.54","2.37","-0.73","25.00","-0.25","0.76","-8.96","-10.16","-2.85","-9.50","-7.45","4.3","-30.00","-0.52","1.85","-20.00","-3.62","-9.53","10.88","3.84","-2.75","66.67","8.53","11.2","-0.96","0","-0.75","0.00","20.00","90.00","1.100","7.83","19.58","3.92","62.64","66.67","15.66","25.45","11.75","57.14"
"766","Ryan Greene","CHI","C","77","1018.1333333333","13.222510822511","1.34","10.48","-3.50","1.57","8.9","-3.59","2.12","6.28","-2.80","0.23","0.47","-1.48","0.34","0.71","-1.91","2.56","7.34","-3.03","0.35","3.53","-4.91","-0.05","0.08","-2.34","2.95","5.07","-1.70","0.22","0.28","-0.38","1.9","6.3","-1.97","0.17","0.26","2.38","9.51","90.77","1.003","11.14","13.08","10.49","42.55","51.50","18.86","17.33","20.45","47.98"
"728","Oliver Kapanen","MTL","C","78","894.95","11.473717948718","-6.83","10.44","-7.49","-2.8","8.22","-6.63","-2.4","7.02","-8.75","0.78","0.89","-1.84","-0.24","0.71","-8.11","-1.93","5.39","-6.52","0.03","3.5","-6.51","0.57","0.32","5.95","-2.61","2.51","-6.22","0.03","0.65","-13.10","-2.33","6.07","-4.46","0.27","0.12","1.29","14.70","89.94","1.046","11.6","10.59","5.5","47.06","67.84","18.91","16.49","13.74","57.91"
"437","Eeli Tolvanen","SEA","R","74","926.25","12.516891891892","0.16","10.41","-3.92","-1.71","6.89","-4.85","-1.97","4.91","-6.17","-0.61","0.67","-13.93","-0.52","0.55","-10.45","-2.15","4.1","-5.97","-2.64","1.85","-11.21","-0.73","0.51","-27.34","0.65","3","-2.68","-0.39","-0.24","-4.85","5.51","14.1","-3.06","0.59","0.49","4.84","8.05","91.30","0.993","8.81","12.5","12.76","47.48","40.84","15.09","16.65","24.23","38.39"
"773","Joakim Kemell","NSH","R","12","109.2","9.1","-11.58","10.14","-8.94","-9.6","2.47","-7.59","-4.84","-1.23","-3.84","0.3","-0.15","3.90","-0.97","-0.27","-8.55","-7.64","6.1","-12.84","-4.98","-1.65","-9.55","-0.05","0.5","-7.14","-3.56","10.34","-14.08","1.16","-0.35","25.00","-14.01","12.4","-11.85","-0.75","-0.56","-57.14","14.63","93.10","1.077","8.79","12.09","10.44","43.96","45.71","19.23","17.58","26.92","41.67"
"141","Luke Glendening","N.J, PHI","C","66","567.43333333333","8.5974747474747","-14.41","10.12","-11.05","-9.67","5.46","-9.57","-7.26","4.04","-10.92","-1.21","-0.1","-16.92","-0.79","0.26","-10.73","-10.28","0.42","-11.70","-2.96","0.88","-9.24","-0.82","-0.34","-18.35","-9.76","-0.62","-13.74","-0.41","0.4","-19.17","-7.7","14.82","-11.37","-0.11","-0.09","-3.33","4.98","91.81","0.968","10.57","14.38","14.27","53.08","42.55","16.07","20.3","23.37","40.75"
"198","Anthony Duclair","NYI","L","61","706.63333333333","11.584153005464","-3.38","9.82","-5.52","-2.5","7.19","-5.60","-2.1","5.69","-6.97","0.13","-0.16","3.24","-0.25","0.54","-6.79","-1.34","4.82","-5.25","0.05","2.6","-4.31","-0.03","-0.19","3.85","-1.86","2.96","-5.76","0.41","0.21","2.77","-2.27","7.56","-5.04","-0.21","-0.18","2.31","9.76","93.57","1.033","10.27","14.52","6.54","45.68","61.11","18.09","19.19","14.77","55.04"
"504","Ty Dellandrea","S.J","C","44","489.91666666667","11.13446969697","-7.9","9.75","-7.73","-6.02","6.75","-7.94","-4.73","4.29","-8.58","-1.42","1.3","-25.11","-0.48","0.41","-8.82","-6.45","4.65","-10.75","-1.54","0.21","-3.96","-0.63","0.37","-18.07","-6.54","5.92","-16.05","-0.92","0.58","-37.68","-6.43","6.82","-7.02","-0.13","0.71","-20.91","7.50","88.19","0.957","6.12","11.88","11.39","47.27","34.97","10.41","15.92","23.39","30.80"
"672","Ethan Cardwell","S.J","R","7","78.35","11.192857142857","-3.08","9.72","-5.50","-5.44","12.18","-10.53","-9.46","5.02","-14.68","-2.59","1.08","-31.43","-0.35","1.69","-17.95","-2.72","13.25","-15.38","-5.01","6.7","-25.91","-2.75","1.92","-70.59","3.04","8.74","-8.71","-0.5","-0.5","0.00","-12.88","-4.74","-6.73","0.78","-0.66","66.67","9.09","88.37","0.975","5.36","7.66","9.96","56.67","35.00","13.02","11.49","22.21","36.96"
"290","Dryden Hunt","CGY","L","3","26.8","8.9333333333333","4.79","9.68","-1.43","5.72","-1.97","5.32","5.12","1.02","4.76","0","5.18","0.00","1.27","-0.86","22.62","7.36","-3.79","11.85","6.25","-4.06","26.67","0","0.7","0.00","1.49","0.37","1.71","0","5.97","0.00","-4.19","30.43","-13.60","0","0","-","0.00","72.73","0.727","6.72","4.48","13.43","53.73","33.33","11.19","6.72","31.34","26.32"
"767","Hunter Haight","MIN","C","7","69.316666666667","9.902380952381","-2.57","9.55","-4.79","-0.7","8.14","-4.99","3.27","1.49","1.22","-2.1","0.73","-32.00","0.17","1.35","-9.96","-1.56","8.78","-8.31","-2.37","6.65","-17.86","-1.6","-0.32","-43.75","1.09","2.85","-1.38","-1.22","0.24","-57.14","-2.12","-3.97","0.79","0.59","1.25","-50.00","2.63","87.50","0.901","6.92","9.52","5.19","55.4","57.14","19.04","17.31","12.98","59.46"
"762","Nathan Gaucher","ANA","C","3","23.216666666667","7.7388888888889","-22.45","9.32","-13.74","-6.41","5.58","-6.73","-8.95","-13.05","9.41","-3.43","-1.83","-43.75","-1.99","2.05","-30.38","-14.39","18.45","-27.90","-12.47","12.48","-43.89","-1.47","0.13","-37.50","-2.55","7.96","-12.12","-2.61","-2.61","-50.00","-1.86","-3.21","1.41","0","0","-","0.00","80.00","0.800","15.51","20.67","12.92","41.35","54.55","23.26","28.43","18.09","56.25"
"425","Conor Timmins","BUF","D","37","565.45","15.282432432432","-9.86","9.3","-8.22","-5.27","5.88","-6.55","-4.86","3.68","-7.73","-0.3","0.45","-6.60","-0.35","0.54","-8.26","-3.55","6.23","-9.20","-1.59","2.53","-9.04","0.19","0.58","-4.44","-2.62","4.93","-9.32","-0.13","0.07","-4.29","-5.85","7.95","-6.81","-0.57","-0.27","-22.22","10.00","89.55","0.995","6.68","13.69","10.29","49.66","39.38","16.13","19.95","20.27","44.31"
"202","Miles Wood","CBJ","L","50","543.01666666667","10.860333333333","-3.79","9.21","-5.32","-3.43","7.87","-6.40","-3.06","2.19","-4.78","-0.58","0.41","-9.90","-0.3","0.25","-5.20","-0.29","3.42","-3.33","-0.7","-0.28","-0.98","0.13","-0.55","16.57","0.55","4.93","-4.75","-0.53","0.69","-25.94","-6.67","13.17","-9.24","-0.45","0.65","-34.84","8.41","90.41","0.988","7.4","11.71","9.61","51.49","43.51","14.36","17.79","22.98","38.46"
"831","Connor Bedard","CHI","C","65","1038.5166666667","15.977179487179","3.9","9.14","-1.67","3.71","8.4","-1.92","3.92","6.48","-1.12","0.95","0.59","4.76","0.43","0.83","-1.57","4.19","7.92","-1.67","0.81","5.06","-6.14","0.75","0.41","6.77","4.5","3.81","1.81","0.45","0.11","8.18","5.18","-0.71","3.34","-0.2","0.14","-20.91","10.99","90.82","1.018","10.92","13.06","5.49","42.18","66.55","19.47","18.37","15.19","56.17"
"747","Taylor Makar","COL","L","12","74.516666666667","6.2097222222222","-7.21","9.12","-7.07","-8.36","6.68","-8.92","-7.71","3.68","-10.57","-2.62","-1.32","-11.70","-0.83","0.86","-15.40","-7.28","10.22","-15.09","-1.9","5.5","-15.43","-0.49","-0.37","-2.38","-7.17","6.28","-14.36","-1.89","-1.1","-63.16","-8.83","-2.02","-2.62","-1.02","-0.17","-85.71","3.33","96.97","1.003","11.27","12.88","4.83","62","70.00","15.3","18.52","10.47","59.38"
"310","Travis Konecny","PHI","R","74","1046.4166666667","14.140765765766","3.54","9.04","-2.28","3.58","8.2","-2.74","3.26","6.2","-2.94","0.78","0.09","6.52","0.21","0.62","-4.11","2.26","5.87","-3.29","0.42","1.26","-2.14","0.24","0.11","1.97","2.45","6.15","-3.74","0.53","0.14","7.27","4.78","6.32","-0.65","0.2","-0.18","21.33","11.28","91.84","1.031","9.75","12.33","7.97","46.5","55.02","17.6","17.66","16.57","51.51"
"768","Isaac Howard","EDM","L","28","273.38333333333","9.7636904761905","-6.81","8.94","-7.08","-5.08","4.74","-6.20","-3.78","-0.73","-2.85","-0.55","0.4","-9.95","-0.77","0.14","-9.47","-8.69","1.75","-10.90","-3.77","0.63","-11.59","0.04","-0.65","18.12","-6.56","1.49","-10.42","-1.02","-0.23","-20.16","0.23","4.71","-2.60","0.25","1.76","-23.23","7.27","86.67","0.939","9","10.75","4.17","52.23","68.33","13.83","14.92","10.97","55.75"
"874","Carter Yakemchuk","OTT","D","4","49.083333333333","12.270833333333","3.46","8.94","-1.64","2.92","1.87","0.90","-7.84","5.19","-13.02","-0.46","0.34","-6.67","0.05","0.17","-0.88","0.37","2.31","-1.53","-1.42","3.87","-11.16","-1.25","2.01","-42.86","2.38","-2.08","5.53","2.15","-2.22","66.67","17.42","5.49","6.00","-1.2","0","-100.00","13.33","88.46","1.018","25.67","11","2.44","55.01","91.30","30.56","13.45","7.33","80.65"
"889","Matvei Gridin","CGY","R","33","407.83333333333","12.358585858586","-2.77","8.93","-4.74","-3.01","7.43","-5.95","-2.92","5.07","-7.10","0.38","1.26","-5.73","-0.26","0.39","-5.91","-0.26","4.27","-3.66","-1.79","1.49","-7.32","-0.35","0.14","-10.16","2.03","3.71","-1.33","0.78","0.84","4.61","4.57","-1.95","3.28","0.21","0.71","-32.14","10.69","88.24","0.989","14.86","14.12","4.12","46.78","78.29","25.01","19.42","10.15","71.13"
"29","Luke Schenn","BUF, WPG","D","49","583.88333333333","11.915986394558","-8.19","8.79","-7.66","-9.44","5.89","-9.82","-6.6","1.75","-8.66","-0.93","1.32","-22.86","-0.86","0.22","-11.37","-6.68","4.52","-10.88","-3.71","-0.32","-8.73","-0.28","0.27","-12.03","-3.95","6.45","-12.44","-0.7","0.8","-32.47","-6.45","5.69","-6.48","-0.18","0.65","-36.19","8.72","88.24","0.970","5.24","11","8.53","54.36","38.06","12.64","17.37","17.26","42.27"
"85","Vladimir Tarasenko","MIN","R","71","855.21666666667","12.045305164319","-5.52","8.6","-5.80","-4.38","3.92","-4.83","-1.83","2.99","-4.26","-0.14","-0.19","0.60","-0.2","0.24","-4.07","-1.08","2.61","-3.20","-0.56","0.09","-1.37","-0.25","-0.29","0.86","-0.7","3.37","-4.40","0.03","0.02","0.00","-5.05","11.21","-7.65","0.12","0.12","-0.51","9.04","92.61","1.017","8.28","13.05","9.26","41.18","47.20","19.08","20.84","22.45","45.95"
"180","Vinnie Hinostroza","FLA, MIN","C","61","612.78333333333","10.045628415301","-5.26","8.49","-5.70","-6.69","7.54","-8.27","-3.8","4.78","-7.74","-0.69","0.71","-14.01","-0.64","1.02","-14.47","-4.73","5.51","-9.02","-2.98","3.87","-13.80","-0.85","1.09","-33.27","-2.33","2.18","-5.31","0.2","-0.56","22.81","-4.78","3.68","-4.35","0.01","0.05","-2.02","8.30","90.45","0.987","6.46","11.16","7.83","47.68","45.21","11.95","17.23","18.31","39.48"
"64","Nick Jensen","OTT","D","61","955.88333333333","15.670218579235","-7.14","8.4","-7.13","-5.41","8.04","-8.64","-2.12","3.98","-6.08","0.36","1.5","-11.40","-0.11","0.54","-6.72","-2.11","4.37","-6.50","-1.51","1.86","-7.82","0.01","0.35","-6.04","-0.8","3.34","-5.57","0.49","1.15","-16.35","-8.75","5.58","-7.79","-0.03","0.42","-21.52","12.08","86.99","0.991","5.9","11.8","6.28","59.19","48.45","14.56","18.39","14.44","50.22"
"381","Dante Fabbro","CBJ","D","70","1018.3833333333","14.548333333333","-6.76","8.37","-6.27","-6.18","3.11","-5.49","-4.48","1.38","-5.33","-1.35","0.36","-18.84","-0.47","0.19","-5.97","-4.58","2.65","-6.54","-1.97","0.15","-4.72","-0.64","-0.18","-11.14","-3.48","3.33","-7.77","-0.51","0.7","-24.78","-4.68","5.52","-4.95","-0.47","0.02","-21.50","6.32","90.91","0.972","6.25","11.37","8.25","44.95","43.09","16.38","16.61","18.38","47.12"
"163","Oskar Sundqvist","STL","C","50","506.75","10.135","-13.26","8.35","-10.42","-10.19","2.64","-8.91","-7.84","0.23","-8.90","-0.45","1.29","-14.00","-1.07","0.05","-12.85","-10.37","0.89","-12.44","-3.19","0.27","-8.94","-0.27","1.05","-19.59","-9.58","0.83","-15.08","-0.8","0.03","-20.51","-9.9","11.98","-11.71","0.62","0.32","9.02","10.83","85.09","0.959","6.16","15.16","14.44","51.74","29.89","9.71","19.89","24.63","28.28"
"152","Mike Matheson","MTL","D","75","1390.25","18.536666666667","-0.28","8.3","-3.63","0.87","6.96","-3.65","1.88","3.41","-1.34","-0.17","0.18","-3.35","-0.11","0.41","-4.47","-0.74","3.62","-3.92","-0.44","2.05","-5.07","-0.14","0.14","-5.67","-0.41","2.09","-3.01","-0.02","0.16","-4.15","-2.19","14.82","-8.93","-0.02","-0.12","5.00","10.21","90.87","1.011","5.09","13.72","9.54","38.67","34.81","14.5","20.85","22.7","38.98"
"864","Nikolas Matinpalo","OTT","D","46","642.55","13.96847826087","-10.55","8.2","-8.51","-9.13","5.43","-9.20","-3.93","2.02","-5.79","-0.78","-0.29","-5.57","-0.3","0","-2.75","-4.41","2.27","-6.40","-2.26","0.03","-4.90","-0.81","-0.38","-8.79","-2.87","2.98","-7.40","0.06","0.16","-1.96","-14.1","5.41","-10.83","-0.01","-0.04","0.97","8.08","90.15","0.982","5.42","14.85","6.54","63.78","45.31","12.51","21.94","16.34","43.37"
"44","Matt Duchene","DAL","C","53","691.31666666667","13.043710691824","-3.38","8.07","-5.28","-3.19","5.61","-5.87","-2.07","3.96","-6.07","0.1","0.7","-6.41","-0.43","0.23","-6.47","-2.89","5.03","-7.66","-2.11","0.88","-6.81","0.07","0.15","-2.07","-1.03","5.53","-8.11","0.05","0.65","-12.58","1.7","2.83","-0.51","-0.01","0.08","-5.00","11.33","90.25","1.016","9.55","10.41","5.99","45.83","61.45","18.23","16.58","14.15","56.30"
"61","Ben Chiarot","DET","D","78","1407.8166666667","18.048931623932","-2.33","7.96","-4.31","-2.65","7.22","-5.85","-0.6","4.6","-4.80","-0.18","0.29","-5.08","-0.16","0.59","-6.87","-1.65","6.57","-7.18","0.2","3.21","-6.14","-0.08","0.08","-3.46","-2.47","4.49","-8.06","-0.11","0.11","-5.79","-0.28","3.07","-1.66","-0.03","0.18","-9.77","7.65","91.20","0.989","6.69","11.85","8.61","46.8","43.73","18.24","18.54","19.01","48.97"
"62","Erik Haula","NSH","L","78","955.78333333333","12.253632478632","3.22","7.73","-1.90","1.36","5","-1.99","0","2.87","-2.42","-0.61","0.28","-9.37","0.01","0.2","-1.69","-0.35","2.13","-2.31","-1.42","-0.26","-2.45","-0.58","0.06","-13.38","1.43","3.19","-2.04","0.15","0.31","-2.69","6.87","7.62","-0.17","-0.2","-0.02","-8.33","7.13","90.47","0.976","9.35","13.12","7.78","48.78","54.58","20.21","18.71","19.84","50.47"
"789","Owen Pickering","PIT","D","4","48.216666666667","12.054166666667","-8.33","7.7","-6.83","-4.96","5.23","-5.86","1.52","4.32","-2.33","0.54","4.66","-26.98","-0.64","0.25","-7.85","-4.16","0.97","-4.40","-3.67","4.03","-15.56","0.47","3.34","-41.67","-0.65","-4.07","4.31","-1.56","0.62","-60.00","-8.16","14.1","-11.73","1.8","1.23","50.00","8.00","80.77","0.888","6.22","16.18","9.96","53.51","38.46","16.18","22.4","16.18","50.00"
"508","Noah Dobson","MTL","D","78","1382.4833333333","17.724145299145","2.93","7.65","-1.92","3.62","3.96","-0.17","2.96","3.42","-0.33","0.34","0.41","-1.18","0.07","0.33","-2.18","0.42","5.67","-4.65","-0.17","2.41","-5.15","0.1","0.31","-3.30","0.79","4.36","-4.33","0.28","0.11","1.85","8.57","5.38","1.75","0.03","0.02","-0.25","11.27","90.28","1.015","7.86","13.8","7.86","40.19","50.00","19.96","20.92","19.7","50.33"
"909","Max Shabanov","NYI","R","43","492.83333333333","11.461240310078","-3.17","7.63","-4.53","-0.82","6.1","-3.95","-0.8","5.68","-5.73","0.79","1.07","-2.56","-0.39","0.52","-8.25","-2.53","3.62","-5.53","-1.95","1.12","-7.05","0.14","0.18","-0.77","-0.77","3.33","-4.65","0.36","0.89","-8.89","-2.05","5.8","-4.01","0.55","0.32","9.40","11.11","90.35","1.015","9.86","11.2","8.04","45.9","55.10","15.71","17.29","16.92","48.13"
"810","Kenny Connors","L.A","C","2","16.533333333333","8.2666666666667","27.32","7.56","8.05","24.81","-2.59","13.01","21.67","-18.74","29.78","-3.75","-3","-","2.39","-0.52","21.12","9.4","13.92","1.03","17.78","-3.37","28.61","-1.5","-0.75","-","-11.17","23.05","-23.68","-2","-2","-50.00","5.99","-3.21","4.47","-1.08","-1.08","-50.00","0.00","100.00","1.000","10.89","7.26","10.89","58.06","50.00","14.52","7.26","18.15","44.44"
"344","Conor Garland","CBJ, VAN","R","67","876.21666666667","13.077860696517","4.54","7.55","-1.00","3.71","5.53","-0.77","3.06","3.7","-0.26","-0.45","-0.07","-4.69","0.13","0.38","-1.99","4.69","4.22","0.76","0.95","1.89","-1.46","-0.56","0.1","-17.33","4.99","3.12","2.35","0.19","-0.27","9.75","-0.02","7.01","-3.29","-0.05","0.04","-3.79","6.70","91.56","0.983","9.38","13.9","10.82","38.83","46.44","15.82","17.87","21.91","41.92"
"206","Andre Burakovsky","CHI","L","71","958.86666666667","13.505164319249","6.48","7.47","0.07","4.95","6.83","-0.43","4.62","5.28","0.37","0.27","1.08","-6.04","0.5","0.37","2.35","4.99","5.07","0.99","1.1","2.63","-1.61","0.01","0.28","-4.29","5.19","3.26","2.79","0.49","0.76","-3.60","6.15","-1.66","4.36","-0.16","0.33","-23.48","8.99","89.37","0.984","11.2","13.27","4.51","45.8","71.31","19.59","17.96","11.58","62.85"
"304","Mikko Rantanen","DAL","R","60","896.2","14.936666666667","4.37","7.42","-0.96","2.76","3.59","-0.26","2.28","4.21","-1.61","0.73","-0.05","7.63","0.41","0.31","0.98","6.59","3.02","3.58","2.05","1.68","0.66","0.44","-0.24","13.55","6.05","1.79","5.79","0.33","-0.05","8.75","3.68","6.75","-1.02","0.06","0.32","-16.67","11.96","92.64","1.046","11.52","12.05","6.69","44.59","63.24","21.56","18.75","16.4","56.79"
"268","Christian Dvorak","PHI","C","77","1057.85","13.738311688312","2.04","7.39","-2.28","3.03","7.88","-2.87","2.13","5.3","-3.15","0.85","0.55","2.47","0.32","0.64","-3.11","2.38","6","-3.26","1.09","1.5","-1.28","0.34","0.05","5.39","1.72","6","-4.47","0.69","0.37","5.54","3.3","4","-0.23","-0.01","0.32","-14.29","11.94","90.29","1.022","9.47","11.51","8.45","46.91","52.85","17.92","16.9","17.47","50.64"
"77","Tyler Pitlick","MIN","C","32","246.81666666667","7.7130208333333","-10.61","7.34","-7.57","-8.56","4.05","-7.48","-7.21","0.25","-7.34","-2.16","-0.21","-29.62","-0.81","-0.3","-4.99","-10.05","-1.65","-8.62","-2.04","-0.34","-3.85","-0.69","-0.2","-12.50","-10.68","-1.75","-12.57","-1.3","0.32","-66.67","-7.82","15.51","-10.40","-0.71","-0.35","-50.00","3.37","92.68","0.961","3.89","11.18","9.97","52.99","28.07","8.75","16.04","23.58","27.07"
"145","Mathew Dumba","PIT","D","11","160.68333333333","14.607575757576","-1.34","7.33","-3.64","-0.94","2.12","-1.89","0.72","0.64","0.08","-0.97","1.12","-20.17","-0.07","-0.28","1.89","-4.74","2.36","-6.74","-1.21","-1.13","-0.24","-1.05","1.12","-42.02","-4.71","4.66","-11.19","-0.7","0.8","-30.00","-0.81","7.93","-4.57","0.86","-0.86","80.00","7.14","87.32","0.945","2.99","10.08","7.47","50.78","28.57","14.19","17.92","16.43","46.34"
"398","Jacob Moverare","L.A","D","15","131.33333333333","8.7555555555556","20.7","7.32","3.98","12.13","-0.68","6.73","8.32","-1.11","8.37","-0.22","1.51","-18.48","0.76","-0.09","6.98","12.88","0.18","8.76","7.57","-1.81","15.36","-0.74","0.38","-29.55","7.09","2.64","3.79","1.09","1.16","23.33","8.18","4.57","1.43","-0.43","0.37","-60.00","4.17","86.54","0.907","6.85","9.59","5.03","56.19","57.69","17.36","15.99","13.71","55.88"
"742","Tyson Kozak","BUF","C","43","426.26666666667","9.9131782945736","-12.85","7.32","-9.08","-11.84","1.65","-8.65","-6.35","-1.22","-5.20","-1.51","-1.07","-3.70","-0.77","-0.41","-3.84","-7.86","2","-9.84","-3.89","-0.51","-7.86","-0.77","-0.6","-4.42","-5.29","3.34","-11.20","-0.57","-0.47","0.89","-15.13","13.89","-15.09","-0.44","-0.18","-9.26","7.64","93.88","1.015","6.19","21.25","15.06","45.89","29.14","9.43","26.6","25.34","27.13"
"120","Ryan Nugent-Hopkins","EDM","C","68","901.05","13.250735294118","4.48","7.28","-1.19","2.2","8.05","-3.52","1.86","4.55","-2.70","0.14","0.7","-4.58","0.34","0.44","-1.18","3.01","4.7","-1.39","2.45","1.11","2.33","0.23","0.41","-3.17","0.74","4.78","-4.16","0.09","0.86","-12.11","2.23","4.75","-1.44","-0.22","-0.52","15.99","9.09","88.55","0.976","10.52","12.19","6.86","43.75","60.54","18.84","16.71","14.18","57.06"
"73","Justin Holl","STL","D","8","116.86666666667","14.608333333333","-7.87","7.27","-6.97","-7.84","8.32","-10.63","-3.56","6.58","-10.70","1.83","-0.07","16.24","0.38","0.7","-5.57","-2.32","2.98","-5.17","-0.02","4.24","-11.46","2.64","0.29","19.05","-3.07","-1.69","-0.34","-0.2","-1.18","57.14","-10.98","14.25","-14.97","-0.95","0.74","-100.00","13.73","95.83","1.096","3.59","8.73","6.16","53.91","36.84","12.32","14.89","13.35","48.00"
